"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"E4GRYLML","bookSection","2010","Bowker, G.; Baker, K. S.; Millerand, F.; Ribes, D.","Towards Information Infrastructure Studies: Ways of Knowing in a Networked Environment","International Handbook of Internet Research","","","","","","2010","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","97-117","","","","","","","","","","","New York, Springer","","","1","","","","","","Accession Number: CCE LTER Contribution #0060 Type: 10.1007/978-1-4020-9789-8_5","","","","CCE; Published","","Hunsinger, J.; Klasrup, L.; Allen, M.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CG4XCDTG","bookSection","2010","Bograd, S. J.; Sydeman, W. J.; Barlow, J.; Booth, A.; Brodeur, R. D.; Calambokidis, J.; Chavez, F.; Crawford, W. R.; Di Lorenzo, E.; Durazo, R.; Emmett, R.; Field, J.; Gaxiola-Castro, G.; Gilly, W.; Goericke, R.; Hildebrand, J.; Irvine, J. E.; Kahru, M.; Koslow, J. A.; Lavaniegos, B. E.; Lowry, M.; Mackas, D. L.; Manzano-Sarabia, M.; McKinnell, S. M.; Mitchell, B. G.; Munger, L.; Perry, R. I.; Peterson, W. T.; Ralston, S.; Schweigert, J.; Suntsov, A.; Tanasichuk, R.; Thomas, A. C.; Whitney, F. A.","Status and trends of the California Current region, 2003-2008","Marine Ecosystems of the North Pacific Ocean 2003-2008; PICES Special Publication 4","1-897176-66-X","","","","","2010","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","393; pgs 106-141","","","","","","","PICES Special Publication 4","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0153","","","","CCE LTER; Published","","McKinnell, S. M. and Dagg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37P5365G","journalArticle","2010","Black, B. A.; Schroeder, I. D.; Sydeman, W. J.; Bograd, S. J.; Lawson, P. W.","Wintertime ocean conditions synchronize rockfish growth and seabird reproduction in the central California Current ecosystem","Canadian Journal of Fisheries and Aquatic Sciences","","","","<Go to ISI>://000279739900009","Chronologies developed from annual growth-increment widths of splitnose rockfish (Sebastes pinniger) and yelloweye rockfish (Sebastes ruberrimus) otoliths were compared with time series of lay date and fledgling success for the common murre (Uria aalge) and Cassin's auklet (Ptychoramphus aleuticus) in the north-central California Current. All time series were exactly dated and spanned 1972 through 1994. In a principal components analysis, the leading principal component (PC1bio) accounted for 64% of the variance in the data set. By entering the upwelling index, the Northern Oscillation index, sea surface temperatures, and the multivariate ENSO (El Nino Southern Oscillation) index into principal components analysis, a time series of environmental variability PC1env was developed for each month of the year. Over the interval 1972 through 1994, PC1bio most strongly correlated with PC1env for February and, to a lesser extent, January and March. Moreover, when each of the six biological time series was related to the 12 PC1env through stepwise multiple regression, February was always the most significant (p < 0.01). The same was true if upwelling index was substituted for PC1env. As upper-trophic predators, rockfish and seabirds independently corroborate that wintertime ocean conditions are critical for productivity in the California Current ecosystem.","2010-07","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1149-1158","","7","67","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0152 ISI:000279739900009 ISBN: 0706-652X Type: 10.1139/f10-055","","","","CCE LTER; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8V4GT76Z","journalArticle","2010","Bjorkstedt, E. P.","State of the California Current 2009-2010: Regional variation persists through transition from La Niña to El Niño (and back?)","CalCOFI Reports","","","","","This report summarizes observations of the California Current System (CCS) from Baja California, Mexico to Oregon for the period from spring 2009 through spring 2010. During this period, changes in the state of the CCS reflected a transition from cool La Niña conditions into and through a short-lived, relatively weak El Niño event. Weaker than normal upwelling and several extended relaxation events contributed to warming over much of the CCS during summer 2009, especially in the north. Moderation of La Niña conditions in the CCS coincided with the development of El Niño conditions in the equatorial Pacific, yet manifested well in advance of any evidence for direct effects of El Niño on the CCS. Responses to El Niño in fall 2009 and winter 2009–2010 appear to have varied substantially with latitude: conditions off southern California returned to near climatological values with the decline of La Niña, and did not indicate any subsequent response to El Niño, yet the northern CCS warmed subtantially following the decline of La Niña and was strongly affected by intense downwelling during winter 2009–2010. The 2009–2010 El Niño diminished rapidly in early 2010, and upwelling off central and southern California resumed unusually early and strongly for a spring following an El Niño, but recovery from El Niño in early 2010 appears to be less robust in the northern CCS. Thus, despite dynamic changes in the overall state of the California Current, 2009–2010 continued the recent pattern of strong regional variability across the CCS.","2010","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","39-69","","","51","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0257","","","","CALCOFI; CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JQICFGKK","journalArticle","2009","Schroeder, I. D.; Sydeman, W. J.; Sarkar, N.; Bograd, S. J.; Schwing, F. B.; Thompson, S. A.","Winter pre-conditioning of seabird phenology in the California Current","Marine Ecology Progress Series","","","","","","2009","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","211-223","","","393","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0095 Type: 10.3354/meps08103","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ML4AAFJ2","journalArticle","2009","McClatchie, S.; Goericke, R.; Schwing, F. B.; Bograd, S. B.; Peterson, W.; Emmett, R.; Charter, R.; Watson, W.; Lo, N.; Hill, K.; Collins, C.; Kahru, M.; Mitchell, B. G.; Koslow, J. A.; Gomes-Valdes, J.; Lavaniegos, B. E.; Gaxiola-Castro, G.; Gottschalck, J.; L'Heureux, M.; Xue, Y.; Manzano-Sarabia, M.; Bjorkstedt, E.; Ralston, S.; Field, J.; Rogers-Bennet, L.; Munger, L.; Campbell, G.; Merkens, K.; Camacho, D.; Havron, A.; Douglas, A.; Hildebrand, J.","The State of the California Current, Spring 2008-2009: Cold conditions drive regional differences in coastal production","CalCOFI Reports","","","","","","2009","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","43-68","","","50","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0143","","","","CALCOFI; CCE; Datazoo 78,167; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K34XZ6F9","journalArticle","2009","Kahru, M.; Kudela, R.; Manzano-Sarabia, M.; Mitchell, B. G.","Trends in primary production in the California Current detected with satellite data","Journal of Geophysical Research","","","","","","2009","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","7 pgs","","C02004","114","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0077 Type: 10.1029/2008jc004979","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KCNFCWGR","journalArticle","2009","Bograd, S. J.; Schroeder, I.; Sarkar, N.; Qiu, X.; Sydeman, W. J.; Schwing, F. B.","The phenology of coastal upwelling in the California Current","Geophysical Research Letters","","","","","","2009","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","L01602","","","36","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0093 Type: 10.1029/2008gl035933","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UMK8UP5J","report","2008","Simmons, B. E.","Unlocking the Clues of ""Sea Secrets""","","","","","","","2008","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","Univ. of New Mexico","Albuquerque","","","","","","","","Accession Number: CCE LTER Contribution #0103 Publication Title: LTER Network News","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JL2DJFS3","journalArticle","2008","Smith, Jr; Ruhl, H. A.; Kaufmann, R. S.; Kahru, M.","Tracing abyssal food supply back to upper-ocean processes over a 17-year time series in the NE Pacific","Limnology and Oceanography","","","","","","2008","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","2655-2667","","","53","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0057","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"47N4DTNT","journalArticle","2008","McClatchie, S.; Goericke, R.; Koslow, J. A.; Schwing, F. B.; Bograd, S. J.; Charter, R.; Watson, W.; Lo, N.; Hill, K.; Gottschalk, J.; L'Heureux, M.; Xue, Y.; Peterson, W. T.; Emmett, R.; Collins, C.; Gaxiola-Castro, G.; Durazo, R.; Kahru, M.; Mitchell, B. G.; Hyrenbach, K. D.; Sydeman, W. J.; Bradley, R. W.; Warzybok, P.; Bjorkstedt, E.","The State of the California Current, 2007-2008: La Nina Conditions and their Effects on the Ecosystem","CalCOFI Reports","","","","","","2008","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","39-76","","","49","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0112","","","","CALCOFI; CCE; Datazoo 78,167; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VH7BH3G3","journalArticle","2008","Ohman, M. D.; Hsieh, C.-H.","Spatial differences in mortality of Calanus pacificus within the California Current System","Journal of Plankton Research","","","","","","2008","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","359-366","","","30","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0072","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DALHFNEA","journalArticle","2008","Hsieh, C.-H.; Reiss, C. S.; Hewitt, R. P.; Sugihara, G.","Spatial analysis shows fishing enhances the climatic sensitivity of marine fishes","Canadian Journal of Fisheries and Aquatic Sciences","","","","","","2008","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","947-961","","","65","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0042","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LTJYFZY9","journalArticle","2008","Booth, J. A.; Ruhl, H. A.; Lovell, L.; Bailey, D. M.; Smith, Jr","Size-frequency dynamics of NE Pacific abyssal ophiuroids (Echinodermata: Ophiuroidea)","Marine Biology","","","","","","2008","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","933-941","","6","154","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0058 Type: 10.1007/s00227-008-0982-3","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HPMCZ23J","thesis","2007","Romagnan, J.-B.","Vertical habitat shift of mesozooplankton assemblages in the California Current","","","","","","","2007","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","Universite Pierre et Marie Curie","Paris","","","M.S.","","","","","Accession Number: CCE LTER Contribution #0031 Pages: 45 Volume: M.S.","","","","CCE; Masters_thesis; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9SPKDMGW","journalArticle","2007","Peña, M. A.; Bograd, S. J.","Time series of the Northeast Pacific","Progress in Oceanography","","","","","","2007","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","115-119","","2","75","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0052 Type: 10.1016/j.pocean.2007.08.008","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IW735UNM","journalArticle","2007","Goericke, R.","The State of the California Current, 2006-207: Regional and local processes dominate","CalCOFI Reports","","","","","The state of the California Current System (CCS) between Oregon and Baja California is summarized in this report, covering spring 2006 to spring 2007. Observations reported here are based on contributions from various ocean observing programs along the West Coast of North America. Basin-scale indicators were variable or neutral over the last year. This indeterminate forcing was reflected in conditions in the CCS where no coherent patterns emerged, i.e., no single “state” could be ascribed to the system. Rather, regional or local processes dominated observed patterns. Similar to last year, delayed upwelling off Oregon and central California dramatically affected higher trophic levels: euphausiid recruitment was delayed and as a likely consequence seabird productivity off Central California was extremely depressed. For example, Cassin’s auklet had a complete reproductive failure, similar to 2006. Observations during the spring of 2007 demonstrate that these patterns were ephemeral since upwelling was normal and seabird productivity improved. Off southern and Baja California, upwelling-favorable winds were also weak or delayed during 2006, but biological consequences appear to have been relatively minor.","2007","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","33-66","","","48","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0277","","","","CALCOFI; CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X5AVHNZL","journalArticle","2006","Yen, P. P. W.; Sydeman, W. J.; Bograd, S. J.; Hyrenbach, K. D.","Spring-time distributions of migratory marine birds in the southern California Current: Oceanic eddy associations and coastal habitat hotspots over 17 years","Deep-Sea Research, Part II","","","","","","2006","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","399","","3-4","53","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0018","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6H2QE5E8","journalArticle","2006","Peterson, B.; Emmett, R.; Goericke, R.; Venrick, E.; Mantyla, A.; Bograd, S. J.; Schwing, F. B.; Hewitt, R.; Lo, N.; Watson, W.; Barlow, J.; Lowry, M.; Ralston, S.; Forney, K. A.; Lavaniegos, B. E.; Sydeman, W. J.; Hyrenbach, D.; Bradley, R. W.; Warzybok, P.; Chavez, F.; Hunter, K.; Benson, S.; Weise, M.; Harvey, J.; Gaxiola-Castro, G.; Durazo, R.","The State of the California Current, 2005-2006: Warm in the North, Cool in the South","CalCOFI Reports","","","","","","2006","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","30-74","","","47","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0041","","","","CALCOFI; CCE; Datazoo 78,167; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MHB5GFVY","journalArticle","2006","Murakami, H.; Sasaoka, K.; Hosoda, K.; Fukushima, H.; Toratani, M.; Frouin, R.; Mitchell, B. G.; Kahru, M.; Deschamps, P.-Y.; Clark, D.; Flora, S.; Kishino, M.; Saitoh, S.-I.; Asanuma, I.; Tanaka, A.; Sasaki, H.; Yokouchi, K.; Kiyomoto, Y.; Saito, H.; Dupouy, C.; Siripong, A.; Matsumura, S.; Ishizaka, J.","Validation of ADEOS-2 GLI ocean color products using in-situ observations","Journal of Oceanography","","","","","","2006","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","373-393","","3","62","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0133","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FGRKCGPA","journalArticle","2006","Mackas, D. L.; Peterson, W. T.; Ohman, M. D.; Lavaniegos, B. E.","Zooplankton anomalies in the California Current system before and during the warm ocean conditions of 2005","Geophysical Research Letters","","","","","","2006-11-18","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","L22S07","","","33","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0030","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GRS36U8Q","thesis","2006","Hsieh, C.-H.","Separating environmental effects from fishing impacts on the dynamics of fish populations of the Southern California region","","","","","","","2006","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","University of California","San Diego","","","Ph.D.","","","","","Accession Number: CCE LTER Contribution #0016 Pages: 174 Volume: Ph.D.","","","","CCE; PhD_thesis; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ARF6CPSG","journalArticle","2005","Goericke, R.; Mantyla, A.; S. J, Bograd; Schwing, F. B.; Huyer, A.; Smith, R. L.; Wheeler, P. A.; R.Hooff; Peterson, W. T.; Chavez, F.; Collins, C.; Marinovic, B.; Lo, N.; Gaxioloa-Castro, G.; Durazo, R.; Hyrenbach, K. D.; Sydeman, W. J.","The State of the California Current, 2004-2005: Still cool?","CalCOFI Reports","","","","","","2005","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","32-71","","","46","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0012","","","","CALCOFI; CCE; Datazoo 78,167; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"286AGRAD","journalArticle","2005","Di Lorenzo, E.; Miller, A. J.; Schneider, N.; McWilliams, J. C.","The warming of the California Current: dynamics and ecosystem implications","Journal of Physical Oceanography","","","","","","2005","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","336-362","","3","35","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0007","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MW5QTGSH","conferencePaper","2005","Baker, K. S.; Jackson, S. J.; Wanetick, J. R.","Strategies Supporting Heterogeneous Data and Interdisciplinary Collaboration: Towards an Ocean Informatics Environment","38th Hawaii International Conference on System Science","","","","","","2005","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","HICSS38, IEEE Computer Society","Big Island, Hawaii","","","","","","","","Accession Number: CCE LTER Contribution #0011","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
