"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"5NQZRYMD","journalArticle","2009","Hsieh, C.-H.; Kim, H.-J.; Watson, W.; Di Lorenzo, E.; Sugihara, G.","Climate-driven changes in abundance and distribution of larvae of oceanic fishes in the southern California region","Global Change Biology","","","","","","2009","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","2137-2152","","","15","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0085 Type: 10.1111/j.1365-2486.2009.01875.x","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BA4SGYLH","journalArticle","2009","Holland, N. D.; Jones, W. J.; Ellena, J.; Ruhl, H. A.; Smith, Jr","A new deep-sea species of epibenthic acorn worm (Hemichordata, Enteropneusta)","Zoosystema","","","","","","2009","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","333-346","","2","31","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0128","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DRX7HLR3","journalArticle","2008","Samo, T. J.; Malfatti, F.; Azam, F.","A new class of transparent organic particles in seawater visualized by a novel fluorescence approach","Aquatic Microbial Ecology","","","","","","2008","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","307-321","","","53","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0083 Type: 10.3354/ame01251","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K2IAJMTX","journalArticle","2008","Ruhl, H. A.; Ellena, J. A.; Smith, Jr","Connections between climate, food limitation, and carbon cycling in abyssal sediment communities: a long time-series perspective","Proceedings of the National Academy of Sciences USA","","","","","","2008","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","17006-17011","","","105","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0056 Type: 10.1073/pnas.0803898105","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UCAJQRA6","journalArticle","2008","Ruhl, H. A.","Community change in the variable resource habitat of the abyssal NE Pacific","Ecology","","","","","","2008","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","991-1000","","4","89","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0040","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2NENSX85","journalArticle","2008","Ohman, M. D.; Hobbie, J. E.","Aquatic Research in the U.S. LTER Network","Limnology and Oceanography Bulletin","","","","","","2008-09","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","74-79","","3","17","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0081","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3C3IY59F","conferencePaper","2008","Karasti, H.; Baker, K. S.","Community Design - Growing One's Own Information Infrastructure","Proceedings of the Participatory Design Conference","","","","","","2008","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","","Bloomington, IN","","","","","","","","Accession Number: CCE LTER Contribution #0061","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QUBV9GZS","journalArticle","2008","Chekalyuk, A.; Hafez, M.","Advanced laser fluorometry of natural aquatic environments","Limnology and Oceanography: Methods","","","","","","2008","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","591-609","","","6","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0063","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NFG4V3A3","journalArticle","2008","Drazen, J. C.; Popp, B. N.; Choy, C. A.; Clemente, T.; De Forest, L.; Smith, Jr","Bypassing the abyssal benthic food web: Macrourid diet in the eastern North Pacific inferred from stomach content and stable isotopes analyses","Limnology and Oceanography","","","","","","2008","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","2644-2654","","","53","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0087","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HGQBRFFC","journalArticle","2008","Barlow, J.; Kahru, M.; Mitchell, B. G.","Cetacean biomass, prey consumption, and primary production requirements in the California Current ecosystem","Marine Ecology Progress Series","","","","","","2008","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","285-295","","","371","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0082 Type: 10.3354/meps07695","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BTZQ232S","journalArticle","2007","Vardaro, M. F.; Parmley, D.; Smith Jr., K. L.","A study of possible ""reef effects"" caused by a long-term time lapse camera in the deep North Pacific","Deep-Sea Research I","","","","","","2007","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1231-1240","","","54","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0039","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ITK88U8V","journalArticle","2007","Ruhl, H. A.","Abundance and size distribution dynamics of abyssal epibenthic megafauna in the Northeast Pacific","Ecology","","","","","","2007","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1250-1262","","3","88","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0038","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B4DLZSCI","journalArticle","2007","Roth, J. E.; Mills, K. L.; Sydeman, W. J.","Chinook salmon (Oncorhynchus tshawytscha) – seabird covariation off central California and possible forecasting applications","Canadian Journal of Fisheries and Aquatic Sciences","","","","","","2007","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1080-1090","","","64","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0045","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"56IFU3YZ","journalArticle","2007","Lavaniegos, B. E.; Ohman, M. D.","Coherence of long-term variations of zooplankton in two sectors of the California Current System","Progress in Oceanography","","","","","","2007","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","42-69 (+ electronic supplement)","","1","75","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0046 Type: 10.1016/j.pocean.2007.07.002","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9A9VC9VA","conferencePaper","2007","Baker, K. S.; Stocks, K. I.","Building Environmental Information Systems: Myths and Interdisciplinary Lessons","Proceedings of the 40th Hawaii International Conference on System Sciences","","","","","","2007","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","HICSS40, IEEE Computer Society","Big Island, Hawaii","","","","","","","","Accession Number: CCE LTER Contribution #0025","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VRH9CZNG","conferencePaper","2007","Baker, K. S.; Millerand, F.","Articulation Work Supporting Information Infrastructure Design: Coordination, Categorization, and Assessment in Practice","Proceedings of the 40th Hawaii International Conference on Science Systems","","","","","","2007","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","HICSS40, IEEE Computer Society","Big Island, Hawaii","","","","","","","","Accession Number: CCE LTER Contribution #0026","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UB5Z998E","journalArticle","2006","Smith, Jr; Baldwin, R. J.; Ruhl, H. A.; Kahru, M.; Mitchell, B. G.; Kaufmann, R. S.","Climate effect on food supply to depths greater than 4,000 meters in the northeast Pacific","Limnology and Oceanography","","","","","","2006","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","166-176","","1","50","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0005","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JGJRTSTY","thesis","2006","Ruhl, H. A.","Climate and food supply influences on mobile epibenthic megafauna populations in the abyssal NE Pacific from 1989 to 2004","","","","","","","2006","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","University of California","San Diego","","","Ph.D.","","","","","Accession Number: CCE LTER Contribution #0017 Pages: 155 Volume: Ph.D.","","","","CCE dissertations, Academic UCSD Marine biology; PhD_thesis; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5NLKSRXE","journalArticle","2006","Rintoul, C. R.; Langabeer-Schlagenhauf, B.; Morgan, K. H.; Hyrenbach, K. D.; Sydeman, W. J.","Atlas of California Current Marine Bird and Mammal Distributions, Version 1","PRBO Technical Report","","","","","","2006","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1-194","","","","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0027","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MQKTL8DQ","journalArticle","2006","Hsieh, C.-H.; Ohman, M. D.","Biological responses to environmental forcing: The Linear Tracking Window hypothesis","Ecology","","","","","","2006","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1932-1938","","8","87","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0010","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QSDWKTRC","report","2006","Baker, K. S.; Ohman, M. D.","CCE Holds First Annual Meeting","","","","","","","2006","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","Univ. of New Mexico","","","","","","","","","Accession Number: CCE LTER Contribution #0022 Publication Title: LTER Network News","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ESD6UDRR","journalArticle","2006","Hereu, C. M.; Lavaniegos, B. E.; Gaxiola-Castro, G.; Ohman, M. D.","Composition and potential grazing impact of salp assemblages off Baja California during the 1997-1999 El Niño and La Niña","Marine Ecology Progress Series","","","","","","2006","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","123-140","","","318","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0009","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GK3AC8BJ","conferencePaper","2005","Ribes, D.; Baker, K. S.; Millerand, F.; Bowker, G. C.","Comparative Interoperability Project: Configurations of Community, Technology, Organization","Proceedings of the second ACM/IEEE-CS Joint Conference on Digital Libraries","","","","","","2005","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","Academic Press","New York","","","","","","","","Accession Number: CCE LTER Contribution #0015","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I6NV397C","journalArticle","2005","Hsieh, C.-H.; Reiss, C.; Watson, W.; Allen, M. J.; Hunter, J. R.; Lea, R. N.; Rosenblatt, R.; Smith, P. E.; Sugihara, G.","A comparison of long-term trends and variability in populations of larvae of exploited and unexploited fishes in the Southern California region: a community approach","Progress in Oceanography","","","","","","2005","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","160-185","","1-2","67","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0001","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
